Route,Direction,Stop Title,Stop Tag,Time (hh:mm:ss),Timepoint Type
blue,cclock,Levitt Center,levtcent_cc,   , 
blue,cclock,Hancher Lot West,hanchwes_cc, 12:12:00 ,Timepoint
blue,cclock,Hancher/North Riverside,hanchnor_cc,   , 
blue,cclock,Riverside & River St,riverst_cc,   , 
blue,cclock,Art Building West,artbldg_cc,   , 
blue,cclock,Student Health,studhlth_cc,   , 
blue,cclock,Newton Road Ramp,newtramp_cc,   , 
blue,cclock,VA Hospital,vahosp_cc, 12:18:00 ,Timepoint
blue,cclock,Newton & Lincoln,newtlinc_cc,   , 
blue,cclock,Carver Hawkeye Arena,carver_cc,   , 
blue,cclock,WCTC - Hidden Arrival,wctc_n_a,   , 
blue,cclock,WCTC,wctc_n_d, 12:25:00 ,Timepoint
blue,cclock,Melrose Court,melrcort_cc,   , 
blue,cclock,Slater Hall,slathall_cc, 12:29:00 ,Timepoint
blue,cclock,Law Building,lawbldg_cc,   , 
blue,cclock,Communications Center,comcent_cc, 12:32:00 ,Timepoint
blue,cclock,IMU,imu_cc,   , 
blue,cclock,Macbride Hall,machall_cc, 12:36:00 ,Timepoint
blue,cclock,Burge,burge_cc,   , 
blue,cclock,Church Street South,churchs_cc,   , 
blue,cclock,Park Road Bridge North,parkrdn_cc,   , 
blue,cclock,Levitt Center,levtcent_cc,   , 
blue,cclock,Hancher Lot West,hanchwes_cc, 12:42:00 ,Timepoint
blue,cclock,Hancher/North Riverside,hanchnor_cc,   , 
blue,cclock,Riverside & River St,riverst_cc,   , 
blue,cclock,Art Building West,artbldg_cc,   , 
blue,cclock,Student Health,studhlth_cc,   , 
blue,cclock,Newton Road Ramp,newtramp_cc,   , 
blue,cclock,VA Hospital,vahosp_cc, 12:48:00 ,Timepoint
blue,cclock,Newton & Lincoln,newtlinc_cc,   , 
blue,cclock,Carver Hawkeye Arena,carver_cc,   , 
blue,cclock,WCTC - Hidden Arrival,wctc_n_a,   , 
blue,cclock,WCTC,wctc_n_d, 12:55:00 ,Timepoint
blue,cclock,Melrose Court,melrcort_cc,   , 
blue,cclock,Slater Hall,slathall_cc, 12:59:00 ,Timepoint
blue,cclock,Law Building,lawbldg_cc,   , 
blue,cclock,Communications Center,comcent_cc, 13:02:00 ,Timepoint
blue,cclock,IMU,imu_cc,   , 
blue,cclock,Macbride Hall,machall_cc, 13:06:00 ,Timepoint
blue,cclock,Burge,burge_cc,   , 
blue,cclock,Church Street South,churchs_cc,   , 
blue,cclock,Park Road Bridge North,parkrdn_cc,   , 
blue,cclock,Levitt Center,levtcent_cc,   , 
blue,cclock,Hancher Lot West,hanchwes_cc, 13:12:00 ,Timepoint
blue,cclock,Hancher/North Riverside,hanchnor_cc,   , 
blue,cclock,Riverside & River St,riverst_cc,   , 
blue,cclock,Art Building West,artbldg_cc,   , 
blue,cclock,Student Health,studhlth_cc,   , 
blue,cclock,Newton Road Ramp,newtramp_cc,   , 
blue,cclock,VA Hospital,vahosp_cc, 13:18:00 ,Timepoint
blue,cclock,Newton & Lincoln,newtlinc_cc,   , 
blue,cclock,Carver Hawkeye Arena,carver_cc,   , 
blue,cclock,WCTC - Hidden Arrival,wctc_n_a,   , 
blue,cclock,WCTC,wctc_n_d, 13:25:00 ,Timepoint
blue,cclock,Melrose Court,melrcort_cc,   , 
blue,cclock,Slater Hall,slathall_cc, 13:29:00 ,Timepoint
blue,cclock,Law Building,lawbldg_cc,   , 
blue,cclock,Communications Center,comcent_cc, 13:32:00 ,Timepoint
blue,cclock,IMU,imu_cc,   , 
blue,cclock,Macbride Hall,machall_cc, 13:36:00 ,Timepoint
blue,cclock,Burge,burge_cc,   , 
blue,cclock,Church Street South,churchs_cc,   , 
blue,cclock,Park Road Bridge North,parkrdn_cc,   , 
blue,cclock,Levitt Center,levtcent_cc,   , 
blue,cclock,Hancher Lot West,hanchwes_cc, 13:42:00 ,Timepoint
blue,cclock,Hancher/North Riverside,hanchnor_cc,   , 
blue,cclock,Riverside & River St,riverst_cc,   , 
blue,cclock,Art Building West,artbldg_cc,   , 
blue,cclock,Student Health,studhlth_cc,   , 
blue,cclock,Newton Road Ramp,newtramp_cc,   , 
blue,cclock,VA Hospital,vahosp_cc, 13:48:00 ,Timepoint
blue,cclock,Newton & Lincoln,newtlinc_cc,   , 
blue,cclock,Carver Hawkeye Arena,carver_cc,   , 
blue,cclock,WCTC - Hidden Arrival,wctc_n_a,   , 
blue,cclock,WCTC,wctc_n_d, 13:55:00 ,Timepoint
blue,cclock,Melrose Court,melrcort_cc,   , 
blue,cclock,Slater Hall,slathall_cc, 13:59:00 ,Timepoint
blue,cclock,Law Building,lawbldg_cc,   , 
blue,cclock,Communications Center,comcent_cc, 14:02:00 ,Timepoint
blue,cclock,IMU,imu_cc,   , 
blue,cclock,Macbride Hall,machall_cc, 14:06:00 ,Timepoint
blue,cclock,Burge,burge_cc,   , 
blue,cclock,Church Street South,churchs_cc,   , 
blue,cclock,Park Road Bridge North,parkrdn_cc,   , 
blue,cclock,Levitt Center,levtcent_cc,   , 
blue,cclock,Hancher Lot West,hanchwes_cc, 14:12:00 ,Timepoint
blue,cclock,Hancher/North Riverside,hanchnor_cc,   , 
blue,cclock,Riverside & River St,riverst_cc,   , 
blue,cclock,Art Building West,artbldg_cc,   , 
blue,cclock,Student Health,studhlth_cc,   , 
blue,cclock,Newton Road Ramp,newtramp_cc,   , 
blue,cclock,VA Hospital,vahosp_cc, 14:18:00 ,Timepoint
blue,cclock,Newton & Lincoln,newtlinc_cc,   , 
blue,cclock,Carver Hawkeye Arena,carver_cc,   , 
blue,cclock,WCTC - Hidden Arrival,wctc_n_a,   , 
blue,cclock,WCTC,wctc_n_d, 14:25:00 ,Timepoint
blue,cclock,Melrose Court,melrcort_cc,   , 
blue,cclock,Slater Hall,slathall_cc, 14:29:00 ,Timepoint
blue,cclock,Law Building,lawbldg_cc,   , 
blue,cclock,Communications Center,comcent_cc, 14:32:00 ,Timepoint
blue,cclock,IMU,imu_cc,   , 
blue,cclock,Macbride Hall,machall_cc, 14:36:00 ,Timepoint
blue,cclock,Burge,burge_cc,   , 
blue,cclock,Church Street South,churchs_cc,   , 
blue,cclock,Park Road Bridge North,parkrdn_cc,   , 
blue,cclock,Levitt Center,levtcent_cc,   , 
blue,cclock,Hancher Lot West,hanchwes_cc, 14:42:00 ,Timepoint
blue,cclock,Hancher/North Riverside,hanchnor_cc,   , 
blue,cclock,Riverside & River St,riverst_cc,   , 
blue,cclock,Art Building West,artbldg_cc,   , 
blue,cclock,Student Health,studhlth_cc,   , 
blue,cclock,Newton Road Ramp,newtramp_cc,   , 
blue,cclock,VA Hospital,vahosp_cc, 14:48:00 ,Timepoint
blue,cclock,Newton & Lincoln,newtlinc_cc,   , 
blue,cclock,Carver Hawkeye Arena,carver_cc,   , 
blue,cclock,WCTC - Hidden Arrival,wctc_n_a,   , 
blue,cclock,WCTC,wctc_n_d, 14:55:00 ,Timepoint
blue,cclock,Melrose Court,melrcort_cc,   , 
blue,cclock,Slater Hall,slathall_cc, 14:59:00 ,Timepoint
blue,cclock,Law Building,lawbldg_cc,   , 
blue,cclock,Communications Center,comcent_cc, 15:02:00 ,Timepoint
blue,cclock,IMU,imu_cc,   , 
blue,cclock,Macbride Hall,machall_cc, 15:06:00 ,Timepoint
blue,cclock,Burge,burge_cc,   , 
blue,cclock,Church Street South,churchs_cc,   , 
blue,cclock,Park Road Bridge North,parkrdn_cc,   , 
blue,cclock,Levitt Center,levtcent_cc,   , 
blue,cclock,Hancher Lot West,hanchwes_cc, 15:12:00 ,Timepoint
blue,cclock,Hancher/North Riverside,hanchnor_cc,   , 
blue,cclock,Riverside & River St,riverst_cc,   , 
blue,cclock,Art Building West,artbldg_cc,   , 
blue,cclock,Student Health,studhlth_cc,   , 
blue,cclock,Newton Road Ramp,newtramp_cc,   , 
blue,cclock,VA Hospital,vahosp_cc, 15:18:00 ,Timepoint
blue,cclock,Newton & Lincoln,newtlinc_cc,   , 
blue,cclock,Carver Hawkeye Arena,carver_cc,   , 
blue,cclock,WCTC - Hidden Arrival,wctc_n_a,   , 
blue,cclock,WCTC,wctc_n_d, 15:25:00 ,Timepoint
blue,cclock,Melrose Court,melrcort_cc,   , 
blue,cclock,Slater Hall,slathall_cc, 15:29:00 ,Timepoint
blue,cclock,Law Building,lawbldg_cc,   , 
blue,cclock,Communications Center,comcent_cc, 15:32:00 ,Timepoint
blue,cclock,IMU,imu_cc,   , 
blue,cclock,Macbride Hall,machall_cc, 15:36:00 ,Timepoint
blue,cclock,Burge,burge_cc,   , 
blue,cclock,Church Street South,churchs_cc,   , 
blue,cclock,Park Road Bridge North,parkrdn_cc,   , 
blue,cclock,Levitt Center,levtcent_cc,   , 
blue,cclock,Hancher Lot West,hanchwes_cc, 15:42:00 ,Timepoint
blue,cclock,Hancher/North Riverside,hanchnor_cc,   , 
blue,cclock,Riverside & River St,riverst_cc,   , 
blue,cclock,Art Building West,artbldg_cc,   , 
blue,cclock,Student Health,studhlth_cc,   , 
blue,cclock,Newton Road Ramp,newtramp_cc,   , 
blue,cclock,VA Hospital,vahosp_cc, 15:48:00 ,Timepoint
blue,cclock,Newton & Lincoln,newtlinc_cc,   , 
blue,cclock,Carver Hawkeye Arena,carver_cc,   , 
blue,cclock,WCTC - Hidden Arrival,wctc_n_a,   , 
blue,cclock,WCTC,wctc_n_d, 15:55:00 ,Timepoint
blue,cclock,Melrose Court,melrcort_cc,   , 
blue,cclock,Slater Hall,slathall_cc, 15:59:00 ,Timepoint
blue,cclock,Law Building,lawbldg_cc,   , 
blue,cclock,Communications Center,comcent_cc, 16:02:00 ,Timepoint
blue,cclock,IMU,imu_cc,   , 
blue,cclock,Macbride Hall,machall_cc, 16:06:00 ,Timepoint
blue,cclock,Burge,burge_cc,   , 
blue,cclock,Church Street South,churchs_cc,   , 
blue,cclock,Park Road Bridge North,parkrdn_cc,   , 
blue,cclock,Levitt Center,levtcent_cc,   , 
blue,cclock,Hancher Lot West,hanchwes_cc, 16:12:00 ,Timepoint
blue,cclock,Hancher/North Riverside,hanchnor_cc,   , 
blue,cclock,Riverside & River St,riverst_cc,   , 
blue,cclock,Art Building West,artbldg_cc,   , 
blue,cclock,Student Health,studhlth_cc,   , 
blue,cclock,Newton Road Ramp,newtramp_cc,   , 
blue,cclock,VA Hospital,vahosp_cc, 16:18:00 ,Timepoint
blue,cclock,Newton & Lincoln,newtlinc_cc,   , 
blue,cclock,Carver Hawkeye Arena,carver_cc,   , 
blue,cclock,WCTC - Hidden Arrival,wctc_n_a,   , 
blue,cclock,WCTC,wctc_n_d, 16:25:00 ,Timepoint
blue,cclock,Melrose Court,melrcort_cc,   , 
blue,cclock,Slater Hall,slathall_cc, 16:29:00 ,Timepoint
blue,cclock,Law Building,lawbldg_cc,   , 
blue,cclock,Communications Center,comcent_cc, 16:32:00 ,Timepoint
blue,cclock,IMU,imu_cc,   , 
blue,cclock,Macbride Hall,machall_cc, 16:36:00 ,Timepoint
blue,cclock,Burge,burge_cc,   , 
blue,cclock,Church Street South,churchs_cc,   , 
blue,cclock,Park Road Bridge North,parkrdn_cc,   , 
blue,cclock,Levitt Center,levtcent_cc,   , 
blue,cclock,Hancher Lot West,hanchwes_cc, 16:42:00 ,Timepoint
blue,cclock,Hancher/North Riverside,hanchnor_cc,   , 
blue,cclock,Riverside & River St,riverst_cc,   , 
blue,cclock,Art Building West,artbldg_cc,   , 
blue,cclock,Student Health,studhlth_cc,   , 
blue,cclock,Newton Road Ramp,newtramp_cc,   , 
blue,cclock,VA Hospital,vahosp_cc, 16:48:00 ,Timepoint
blue,cclock,Newton & Lincoln,newtlinc_cc,   , 
blue,cclock,Carver Hawkeye Arena,carver_cc,   , 
blue,cclock,WCTC - Hidden Arrival,wctc_n_a,   , 
blue,cclock,WCTC,wctc_n_d, 16:55:00 ,Timepoint
blue,cclock,Melrose Court,melrcort_cc,   , 
blue,cclock,Slater Hall,slathall_cc, 16:59:00 ,Timepoint
blue,cclock,Law Building,lawbldg_cc,   , 
blue,cclock,Communications Center,comcent_cc, 17:02:00 ,Timepoint
blue,cclock,IMU,imu_cc,   , 
blue,cclock,Macbride Hall,machall_cc, 17:06:00 ,Timepoint
blue,cclock,Burge,burge_cc,   , 
blue,cclock,Church Street South,churchs_cc,   , 
blue,cclock,Park Road Bridge North,parkrdn_cc,   , 
blue,cclock,Levitt Center,levtcent_cc,   , 
blue,cclock,Hancher Lot West,hanchwes_cc, 17:12:00 ,Timepoint
blue,cclock,Hancher/North Riverside,hanchnor_cc,   , 
blue,cclock,Riverside & River St,riverst_cc,   , 
blue,cclock,Art Building West,artbldg_cc,   , 
blue,cclock,Student Health,studhlth_cc,   , 
blue,cclock,Newton Road Ramp,newtramp_cc,   , 
blue,cclock,VA Hospital,vahosp_cc, 17:18:00 ,Timepoint
blue,cclock,Newton & Lincoln,newtlinc_cc,   , 
blue,cclock,Carver Hawkeye Arena,carver_cc,   , 
blue,cclock,WCTC - Hidden Arrival,wctc_n_a,   , 
blue,cclock,WCTC,wctc_n_d, 17:25:00 ,Timepoint
blue,cclock,Melrose Court,melrcort_cc,   , 
blue,cclock,Slater Hall,slathall_cc, 17:29:00 ,Timepoint
blue,cclock,Law Building,lawbldg_cc,   , 
blue,cclock,Communications Center,comcent_cc, 17:32:00 ,Timepoint
blue,cclock,IMU,imu_cc,   , 
blue,cclock,Macbride Hall,machall_cc, 17:36:00 ,Timepoint
blue,cclock,Burge,burge_cc,   , 
blue,cclock,Church Street South,churchs_cc,   , 
blue,cclock,Park Road Bridge North,parkrdn_cc,   , 
blue,cclock,Levitt Center,levtcent_cc,   , 
blue,cclock,Hancher Lot West,hanchwes_cc, 17:42:00 ,Timepoint
blue,cclock,Hancher/North Riverside,hanchnor_cc,   , 
blue,cclock,Riverside & River St,riverst_cc,   , 
blue,cclock,Art Building West,artbldg_cc,   , 
blue,cclock,Student Health,studhlth_cc,   , 
blue,cclock,Newton Road Ramp,newtramp_cc,   , 
blue,cclock,VA Hospital,vahosp_cc, 17:48:00 ,Timepoint
blue,cclock,Newton & Lincoln,newtlinc_cc,   , 
blue,cclock,Carver Hawkeye Arena,carver_cc,   , 
blue,cclock,WCTC - Hidden Arrival,wctc_n_a,   , 
blue,cclock,WCTC,wctc_n_d, 17:55:00 ,Timepoint
blue,cclock,Melrose Court,melrcort_cc,   , 
blue,cclock,Slater Hall,slathall_cc, 17:59:00 ,Timepoint
blue,cclock,Law Building,lawbldg_cc,   , 
blue,cclock,Communications Center,comcent_cc, 18:02:00 ,Timepoint
blue,cclock,IMU,imu_cc,   , 
blue,cclock,Macbride Hall,machall_cc, 18:06:00 ,Timepoint
blue,cclock,Burge,burge_cc,   , 
blue,cclock,Church Street South,churchs_cc,   , 
blue,cclock,Park Road Bridge North,parkrdn_cc,   , 
blue,cclock,Levitt Center,levtcent_cc,   , 
blue,cclock,Hancher Lot West,hanchwes_cc, 18:12:00 ,Timepoint
blue,cclock,Hancher/North Riverside,hanchnor_cc,   , 
blue,cclock,Riverside & River St,riverst_cc,   , 
blue,cclock,Art Building West,artbldg_cc,   , 
blue,cclock,Student Health,studhlth_cc,   , 
blue,cclock,Newton Road Ramp,newtramp_cc,   , 
blue,cclock,VA Hospital,vahosp_cc, 18:18:00 ,Timepoint
blue,cclock,Newton & Lincoln,newtlinc_cc,   , 
blue,cclock,Carver Hawkeye Arena,carver_cc,   , 
blue,cclock,WCTC - Hidden Arrival,wctc_n_a,   , 
blue,cclock,WCTC,wctc_n_d, 18:25:00 ,Timepoint
blue,cclock,Melrose Court,melrcort_cc,   , 
blue,cclock,Slater Hall,slathall_cc, 18:29:00 ,Timepoint
blue,cclock,Law Building,lawbldg_cc,   , 
blue,cclock,Communications Center,comcent_cc, 18:32:00 ,Timepoint
blue,cclock,IMU,imu_cc,   , 
blue,cclock,Macbride Hall,machall_cc, 18:36:00 ,Timepoint
blue,cclock,Burge,burge_cc,   , 
blue,cclock,Church Street South,churchs_cc,   , 
blue,cclock,Park Road Bridge North,parkrdn_cc,   , 
blue,cclock,Levitt Center,levtcent_cc,   , 
blue,cclock,Hancher Lot West,hanchwes_cc, 18:42:00 ,Timepoint
blue,cclock,Hancher/North Riverside,hanchnor_cc,   , 
blue,cclock,Riverside & River St,riverst_cc,   , 
blue,cclock,Art Building West,artbldg_cc,   , 
blue,cclock,Student Health,studhlth_cc,   , 
blue,cclock,Newton Road Ramp,newtramp_cc,   , 
blue,cclock,VA Hospital,vahosp_cc, 18:48:00 ,Timepoint
blue,cclock,Newton & Lincoln,newtlinc_cc,   , 
blue,cclock,Carver Hawkeye Arena,carver_cc,   , 
blue,cclock,WCTC - Hidden Arrival,wctc_n_a,   , 
blue,cclock,WCTC,wctc_n_d, 18:55:00 ,Timepoint
blue,cclock,Melrose Court,melrcort_cc,   , 
blue,cclock,Slater Hall,slathall_cc, 18:59:00 ,Timepoint
blue,cclock,Law Building,lawbldg_cc,   , 
blue,cclock,Communications Center,comcent_cc, 19:02:00 ,Timepoint
blue,cclock,IMU,imu_cc,   , 
blue,cclock,Macbride Hall,machall_cc, 19:06:00 ,Timepoint
blue,cclock,Burge,burge_cc,   , 
blue,cclock,Church Street South,churchs_cc,   , 
blue,cclock,Park Road Bridge North,parkrdn_cc,   , 
blue,cclock,Levitt Center,levtcent_cc,   , 
blue,cclock,Hancher Lot West,hanchwes_cc, 19:12:00 ,Timepoint
blue,cclock,Hancher/North Riverside,hanchnor_cc,   , 
blue,cclock,Riverside & River St,riverst_cc,   , 
blue,cclock,Art Building West,artbldg_cc,   , 
blue,cclock,Student Health,studhlth_cc,   , 
blue,cclock,Newton Road Ramp,newtramp_cc,   , 
blue,cclock,VA Hospital,vahosp_cc, 19:18:00 ,Timepoint
blue,cclock,Newton & Lincoln,newtlinc_cc,   , 
blue,cclock,Carver Hawkeye Arena,carver_cc,   , 
blue,cclock,WCTC - Hidden Arrival,wctc_n_a,   , 
blue,cclock,WCTC,wctc_n_d, 19:25:00 ,Timepoint
blue,cclock,Melrose Court,melrcort_cc,   , 
blue,cclock,Slater Hall,slathall_cc, 19:29:00 ,Timepoint
blue,cclock,Law Building,lawbldg_cc,   , 
blue,cclock,Communications Center,comcent_cc, 19:32:00 ,Timepoint
blue,cclock,IMU,imu_cc,   , 
blue,cclock,Macbride Hall,machall_cc, 19:36:00 ,Timepoint
blue,cclock,Burge,burge_cc,   , 
blue,cclock,Church Street South,churchs_cc,   , 
blue,cclock,Park Road Bridge North,parkrdn_cc,   , 
blue,cclock,Levitt Center,levtcent_cc,   , 
blue,cclock,Hancher Lot West,hanchwes_cc, 19:42:00 ,Timepoint
blue,cclock,Hancher/North Riverside,hanchnor_cc,   , 
blue,cclock,Riverside & River St,riverst_cc,   , 
blue,cclock,Art Building West,artbldg_cc,   , 
blue,cclock,Student Health,studhlth_cc,   , 
blue,cclock,Newton Road Ramp,newtramp_cc,   , 
blue,cclock,VA Hospital,vahosp_cc, 19:48:00 ,Timepoint
blue,cclock,Newton & Lincoln,newtlinc_cc,   , 
blue,cclock,Carver Hawkeye Arena,carver_cc,   , 
blue,cclock,WCTC - Hidden Arrival,wctc_n_a,   , 
blue,cclock,WCTC,wctc_n_d, 19:55:00 ,Timepoint
blue,cclock,Melrose Court,melrcort_cc,   , 
blue,cclock,Slater Hall,slathall_cc, 19:59:00 ,Timepoint
blue,cclock,Law Building,lawbldg_cc,   , 
blue,cclock,Communications Center,comcent_cc, 20:02:00 ,Timepoint
blue,cclock,IMU,imu_cc,   , 
blue,cclock,Macbride Hall,machall_cc, 20:06:00 ,Timepoint
blue,cclock,Burge,burge_cc,   , 
blue,cclock,Church Street South,churchs_cc,   , 
blue,cclock,Park Road Bridge North,parkrdn_cc,   , 
blue,cclock,Levitt Center,levtcent_cc,   , 
blue,cclock,Hancher Lot West,hanchwes_cc, 20:12:00 ,Timepoint
blue,cclock,Hancher/North Riverside,hanchnor_cc,   , 
blue,cclock,Riverside & River St,riverst_cc,   , 
blue,cclock,Art Building West,artbldg_cc,   , 
blue,cclock,Student Health,studhlth_cc,   , 
blue,cclock,Newton Road Ramp,newtramp_cc,   , 
blue,cclock,VA Hospital,vahosp_cc, 20:18:00 ,Timepoint
blue,cclock,Newton & Lincoln,newtlinc_cc,   , 
blue,cclock,Carver Hawkeye Arena,carver_cc,   , 
blue,cclock,WCTC - Hidden Arrival,wctc_n_a,   , 
blue,cclock,WCTC,wctc_n_d, 20:25:00 ,Timepoint
blue,cclock,Melrose Court,melrcort_cc,   , 
blue,cclock,Slater Hall,slathall_cc, 20:29:00 ,Timepoint
blue,cclock,Law Building,lawbldg_cc,   , 
blue,cclock,Communications Center,comcent_cc, 20:32:00 ,Timepoint
blue,cclock,IMU,imu_cc,   , 
blue,cclock,Macbride Hall,machall_cc, 20:36:00 ,Timepoint
blue,cclock,Burge,burge_cc,   , 
blue,cclock,Church Street South,churchs_cc,   , 
blue,cclock,Park Road Bridge North,parkrdn_cc,   , 
blue,cclock,Levitt Center,levtcent_cc,   , 
blue,cclock,Hancher Lot West,hanchwes_cc, 20:42:00 ,Timepoint
blue,cclock,Hancher/North Riverside,hanchnor_cc,   , 
blue,cclock,Riverside & River St,riverst_cc,   , 
blue,cclock,Art Building West,artbldg_cc,   , 
blue,cclock,Student Health,studhlth_cc,   , 
blue,cclock,Newton Road Ramp,newtramp_cc,   , 
blue,cclock,VA Hospital,vahosp_cc, 20:48:00 ,Timepoint
blue,cclock,Newton & Lincoln,newtlinc_cc,   , 
blue,cclock,Carver Hawkeye Arena,carver_cc,   , 
blue,cclock,WCTC - Hidden Arrival,wctc_n_a,   , 
blue,cclock,WCTC,wctc_n_d, 20:55:00 ,Timepoint
blue,cclock,Melrose Court,melrcort_cc,   , 
blue,cclock,Slater Hall,slathall_cc, 20:59:00 ,Timepoint
blue,cclock,Law Building,lawbldg_cc,   , 
blue,cclock,Communications Center,comcent_cc, 21:02:00 ,Timepoint
blue,cclock,IMU,imu_cc,   , 
blue,cclock,Macbride Hall,machall_cc, 21:06:00 ,Timepoint
blue,cclock,Burge,burge_cc,   , 
blue,cclock,Church Street South,churchs_cc,   , 
blue,cclock,Mayflower Hall,mayhall_cc,   , 
blue,cclock,Park Road Bridge North,parkrdn_cc,   , 
blue,cclock,Levitt Center,levtcent_cc,   , 
blue,cclock,Hancher Lot West,hanchwes_cc, 21:12:00 ,Timepoint
blue,cclock,Hancher/North Riverside,hanchnor_cc,   , 
blue,cclock,Riverside & River St,riverst_cc,   , 
blue,cclock,Art Building West,artbldg_cc,   , 
blue,cclock,Student Health,studhlth_cc,   , 
blue,cclock,Newton Road Ramp,newtramp_cc,   , 
blue,cclock,VA Hospital,vahosp_cc, 21:18:00 ,Timepoint
blue,cclock,Newton & Lincoln,newtlinc_cc,   , 
blue,cclock,Carver Hawkeye Arena,carver_cc,   , 
blue,cclock,WCTC - Hidden Arrival,wctc_n_a,   , 
blue,cclock,WCTC,wctc_n_d, 21:25:00 ,Timepoint
blue,cclock,Melrose Court,melrcort_cc,   , 
blue,cclock,Slater Hall,slathall_cc, 21:29:00 ,Timepoint
blue,cclock,Law Building,lawbldg_cc,   , 
blue,cclock,Communications Center,comcent_cc, 21:32:00 ,Timepoint
blue,cclock,IMU,imu_cc,   , 
blue,cclock,Macbride Hall,machall_cc, 21:36:00 ,Timepoint
blue,cclock,Burge,burge_cc,   , 
blue,cclock,Church Street South,churchs_cc,   , 
blue,cclock,Mayflower Hall,mayhall_cc,   , 
blue,cclock,Park Road Bridge North,parkrdn_cc,   , 
blue,cclock,Levitt Center,levtcent_cc,   , 
blue,cclock,Hancher Lot West,hanchwes_cc, 21:42:00 ,Timepoint
blue,cclock,Hancher/North Riverside,hanchnor_cc,   , 
blue,cclock,Riverside & River St,riverst_cc,   , 
blue,cclock,Art Building West,artbldg_cc,   , 
blue,cclock,Student Health,studhlth_cc,   , 
blue,cclock,Newton Road Ramp,newtramp_cc,   , 
blue,cclock,VA Hospital,vahosp_cc, 21:48:00 ,Timepoint
blue,cclock,Newton & Lincoln,newtlinc_cc,   , 
blue,cclock,Carver Hawkeye Arena,carver_cc,   , 
blue,cclock,WCTC - Hidden Arrival,wctc_n_a,   , 
blue,cclock,WCTC,wctc_n_d, 21:55:00 ,Timepoint
blue,cclock,Melrose Court,melrcort_cc,   , 
blue,cclock,Slater Hall,slathall_cc, 21:59:00 ,Timepoint
blue,cclock,Law Building,lawbldg_cc,   , 
blue,cclock,Communications Center,comcent_cc, 22:02:00 ,Timepoint
blue,cclock,IMU,imu_cc,   , 
blue,cclock,Macbride Hall,machall_cc, 22:06:00 ,Timepoint
blue,cclock,Burge,burge_cc,   , 
blue,cclock,Church Street South,churchs_cc,   , 
blue,cclock,Mayflower Hall,mayhall_cc,   , 
blue,cclock,Park Road Bridge North,parkrdn_cc,   , 
blue,cclock,Levitt Center,levtcent_cc,   , 
blue,cclock,Hancher Lot West,hanchwes_cc, 22:12:00 ,Timepoint
blue,cclock,Hancher/North Riverside,hanchnor_cc,   , 
blue,cclock,Riverside & River St,riverst_cc,   , 
blue,cclock,Art Building West,artbldg_cc,   , 
blue,cclock,Student Health,studhlth_cc,   , 
blue,cclock,Newton Road Ramp,newtramp_cc,   , 
blue,cclock,VA Hospital,vahosp_cc, 22:18:00 ,Timepoint
blue,cclock,Newton & Lincoln,newtlinc_cc,   , 
blue,cclock,Carver Hawkeye Arena,carver_cc,   , 
blue,cclock,WCTC - Hidden Arrival,wctc_n_a,   , 
blue,cclock,WCTC,wctc_n_d, 22:25:00 ,Timepoint
blue,cclock,Melrose Court,melrcort_cc,   , 
blue,cclock,Slater Hall,slathall_cc, 22:29:00 ,Timepoint
blue,cclock,Law Building,lawbldg_cc,   , 
blue,cclock,Communications Center,comcent_cc, 22:32:00 ,Timepoint
blue,cclock,IMU,imu_cc,   , 
blue,cclock,Macbride Hall,machall_cc, 22:36:00 ,Timepoint
blue,cclock,Burge,burge_cc,   , 
blue,cclock,Church Street South,churchs_cc,   , 
blue,cclock,Mayflower Hall,mayhall_cc,   , 
blue,cclock,Park Road Bridge North,parkrdn_cc,   , 
blue,cclock,Levitt Center,levtcent_cc,   , 
blue,cclock,Hancher Lot West,hanchwes_cc, 22:42:00 ,Timepoint
blue,cclock,Hancher/North Riverside,hanchnor_cc,   , 
blue,cclock,Riverside & River St,riverst_cc,   , 
blue,cclock,Art Building West,artbldg_cc,   , 
blue,cclock,Student Health,studhlth_cc,   , 
blue,cclock,Newton Road Ramp,newtramp_cc,   , 
blue,cclock,VA Hospital,vahosp_cc, 22:48:00 ,Timepoint
blue,cclock,Newton & Lincoln,newtlinc_cc,   , 
blue,cclock,Carver Hawkeye Arena,carver_cc,   , 
blue,cclock,WCTC - Hidden Arrival,wctc_n_a,   , 
blue,cclock,WCTC,wctc_n_d, 22:55:00 ,Timepoint
blue,cclock,Melrose Court,melrcort_cc,   , 
blue,cclock,Slater Hall,slathall_cc, 22:59:00 ,Timepoint
blue,cclock,Law Building,lawbldg_cc,   , 
blue,cclock,Communications Center,comcent_cc, 23:02:00 ,Timepoint
blue,cclock,IMU,imu_cc,   , 
blue,cclock,Macbride Hall,machall_cc, 23:06:00 ,Timepoint
blue,cclock,Burge,burge_cc,   , 
blue,cclock,Church Street South,churchs_cc,   , 
blue,cclock,Mayflower Hall,mayhall_cc,   , 
blue,cclock,Park Road Bridge North,parkrdn_cc,   , 
blue,cclock,Levitt Center,levtcent_cc,   , 
blue,cclock,Hancher Lot West,hanchwes_cc, 23:12:00 ,Timepoint
blue,cclock,Hancher/North Riverside,hanchnor_cc,   , 
blue,cclock,Riverside & River St,riverst_cc,   , 
blue,cclock,Art Building West,artbldg_cc,   , 
blue,cclock,Student Health,studhlth_cc,   , 
